Tr-loss,Val-loss,b-mean,b-median,b-tri-mean,b-b25,b-wst25,b-wst,b-bst,mean,median,trimean,bst25,wst25,wst95,bst
4.309182617399427,0,4.635889148712158,4.166031360626221,4.283506155014038,3.6791086196899414,6.0181334018707275,6.9134135246276855,3.298038959503174,4.648657608032226,4.097579002380371,4.209799230098724,3.5481464862823486,6.053280830383301,7.010669231414795,3.4910008907318115
4.206928173700969,4.568471097946167,4.568471097946167,4.037295818328857,4.1465572118759155,3.488110065460205,5.978720664978027,6.9339141845703125,3.3595082759857178,4.568471097946167,4.037295818328857,4.1465572118759155,3.488110065460205,5.978720664978027,6.9339141845703125,3.3595082759857178
4.187718682818943,0,4.568471097946167,4.037295818328857,4.1465572118759155,3.488110065460205,5.978720664978027,6.9339141845703125,3.3595082759857178,4.568471097946167,4.037295818328857,4.1465572118759155,3.488110065460205,5.978720664978027,6.9339141845703125,3.3595082759857178
4.152543703715007,4.553584003448487,4.553584003448487,4.013518333435059,4.119327783584595,3.454133987426758,5.963699579238892,6.931258678436279,3.372868537902832,4.553584003448487,4.013518333435059,4.119327783584595,3.454133987426758,5.963699579238892,6.931258678436279,3.372868537902832
4.203648646672566,0,4.553584003448487,4.013518333435059,4.119327783584595,3.454133987426758,5.963699579238892,6.931258678436279,3.372868537902832,4.553584003448487,4.013518333435059,4.119327783584595,3.454133987426758,5.963699579238892,6.931258678436279,3.372868537902832
4.170252296659681,4.455457782745361,4.455457782745361,3.9944581985473633,4.098336935043335,3.4879846572875977,5.814586162567139,6.712725639343262,3.1656737327575684,4.455457782745361,3.9944581985473633,4.098336935043335,3.4879846572875977,5.814586162567139,6.712725639343262,3.1656737327575684
4.160930474599202,0,4.455457782745361,3.9944581985473633,4.098336935043335,3.4879846572875977,5.814586162567139,6.712725639343262,3.1656737327575684,4.455457782745361,3.9944581985473633,4.098336935043335,3.4879846572875977,5.814586162567139,6.712725639343262,3.1656737327575684
4.14384584956699,4.401011562347412,4.401011562347412,3.910658836364746,4.006251096725464,3.3571858406066895,5.775630950927734,6.704761028289795,3.1859512329101562,4.401011562347412,3.910658836364746,4.006251096725464,3.3571858406066895,5.775630950927734,6.704761028289795,3.1859512329101562
4.102903127670288,0,4.401011562347412,3.910658836364746,4.006251096725464,3.3571858406066895,5.775630950927734,6.704761028289795,3.1859512329101562,4.401011562347412,3.910658836364746,4.006251096725464,3.3571858406066895,5.775630950927734,6.704761028289795,3.1859512329101562
4.095832559797499,4.374356842041015,4.374356842041015,3.8861305713653564,3.9888818860054016,3.3595073223114014,5.743319511413574,6.662879943847656,3.139507293701172,4.374356842041015,3.8861305713653564,3.9888818860054016,3.3595073223114014,5.743319511413574,6.662879943847656,3.139507293701172
4.116759512159559,0,4.374356842041015,3.8861305713653564,3.9888818860054016,3.3595073223114014,5.743319511413574,6.662879943847656,3.139507293701172,4.374356842041015,3.8861305713653564,3.9888818860054016,3.3595073223114014,5.743319511413574,6.662879943847656,3.139507293701172
4.078361696667141,4.3528985500335695,4.3528985500335695,3.8634397983551025,3.9731122255325317,3.3603925704956055,5.71863865852356,6.632100582122803,3.1033830642700195,4.3528985500335695,3.8634397983551025,3.9731122255325317,3.3603925704956055,5.71863865852356,6.632100582122803,3.1033830642700195
4.132109668519762,0,4.3528985500335695,3.8634397983551025,3.9731122255325317,3.3603925704956055,5.71863865852356,6.632100582122803,3.1033830642700195,4.3528985500335695,3.8634397983551025,3.9731122255325317,3.3603925704956055,5.71863865852356,6.632100582122803,3.1033830642700195
4.0696635246276855,4.4237480640411375,4.3528985500335695,3.8634397983551025,3.9731122255325317,3.3603925704956055,5.71863865852356,6.632100582122803,3.1033830642700195,4.4237480640411375,3.878218650817871,3.9898390769958496,3.3484058380126953,5.817160129547119,6.779807090759277,3.257795572280884
4.077586121029324,0,4.3528985500335695,3.8634397983551025,3.9731122255325317,3.3603925704956055,5.71863865852356,6.632100582122803,3.1033830642700195,4.4237480640411375,3.878218650817871,3.9898390769958496,3.3484058380126953,5.817160129547119,6.779807090759277,3.257795572280884
4.107145203484429,4.527080106735229,4.3528985500335695,3.8634397983551025,3.9731122255325317,3.3603925704956055,5.71863865852356,6.632100582122803,3.1033830642700195,4.527080106735229,3.9905641078948975,4.1055803298950195,3.476372241973877,5.942506313323975,6.920191764831543,3.283451557159424
4.054254743787977,0,4.3528985500335695,3.8634397983551025,3.9731122255325317,3.3603925704956055,5.71863865852356,6.632100582122803,3.1033830642700195,4.527080106735229,3.9905641078948975,4.1055803298950195,3.476372241973877,5.942506313323975,6.920191764831543,3.283451557159424
